c.katana,c.dogalize,c.android.youtube,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,c.android.vending,p.system,p.android.gm,p.android.settings,p.android.chrome,p.android.packageinstaller,p.android.documentsui,p.android.externalstorage,p.android.vending,p.olauncher,p.android.defcontainer,p.dogalize,p.browser.provider,p.notifier,p.gms.persistent,p.inputmethod.latin,p.katana,p.google,p.process.gapps,p.android.gms,p.simulator
11.51131,14.27268,11.34704,9.17475,10.90663,46.055,6.76373,5.17438,49.83917,5.50789,8.64557,9.96307,11.02836,10.30038,9.44183,5.67269,4.98815,58.96306,0.00709,60.00687,47.35531,57.30117,26.97593,0.44116,3.25995,7.75329,89.40701,50.59902,74.75926,76.40388
8.40707,12.18141,7.97742,8.96766,13.17815,46.62234,67.4324,43.73479,5.63973,41.69212,9.76913,6.995,7.50486,14.18035,13.20218,7.56614,10.28507,56.52542,0.00068,35.49504,50.33528,28.82989,17.08933,28.36508,91.64561,66.42687,62.24464,95.47628,46.97494,59.99886
11.39687,13.18776,9.56599,11.30609,10.33363,57.76879,82.831,15.34786,52.80026,2.55806,10.87146,6.65351,8.87688,9.71787,10.34354,5.36466,7.34772,54.1735,0.00097,64.87167,53.42685,40.35988,83.85452,45.99531,14.87543,4.63398,8.2728,70.19059,90.29382,71.22337
9.90614,13.1764,11.43088,9.90998,7.89846,51.89432,60.35004,49.22415,97.24699,78.9165,6.07054,7.45784,12.24087,10.29432,8.00083,3.36687,5.3232,40.63565,0.00084,79.77514,54.30277,39.80498,70.5747,27.72272,25.25388,1.33699,31.0296,55.47487,38.83221,78.32827
12.63316,9.45307,11.73025,8.76979,14.24488,58.21951,15.53979,98.83166,72.25018,8.65764,11.43165,10.58066,7.49005,7.29658,12.19844,9.90929,8.65037,25.76521,0.01348,50.68172,64.75202,62.05401,37.53522,57.65472,20.15217,81.10026,93.32334,77.81694,61.99367,76.81251
9.22843,7.91696,15.65525,8.36267,11.97659,48.16555,53.41623,93.12756,22.415,18.82822,11.42119,11.86437,8.20211,6.41414,10.66208,12.21533,11.26456,46.85136,0.0469,61.75186,40.87453,46.73737,60.16179,55.1304,53.4072,87.54199,77.48408,26.12999,68.3978,86.07484
7.41302,11.11647,10.55354,9.28157,11.57906,28.34704,28.41087,82.08558,84.96014,28.13078,7.26101,8.85608,8.25583,9.27981,9.61076,12.531,12.9702,44.19315,0.00261,49.4795,30.58148,52.71499,21.7622,22.5952,85.16211,8.73118,98.29278,75.58412,15.11835,21.91206
5.55135,10.09301,9.72136,11.11561,13.68215,62.19777,48.37541,47.95184,97.4674,88.3774,4.59459,5.85029,9.31268,11.35683,12.04005,5.46519,11.70514,57.50885,0.00046,42.27478,45.97957,42.5683,8.29521,75.70608,81.9553,46.93829,90.17862,68.1776,7.89411,4.38443
7.22422,10.99399,8.17845,10.19979,11.37214,87.73542,38.81169,92.10946,60.84005,58.82756,6.89147,10.24782,8.57389,10.64383,12.89723,6.1711,14.47358,60.12555,0.00974,65.65511,66.50647,59.72487,36.12029,1.56521,65.85455,10.28032,27.79517,51.33287,78.94665,63.9284
8.61385,8.13448,10.45432,11.70152,5.43335,52.57092,64.04326,52.16389,37.23932,97.08675,10.34715,8.898,7.65152,6.12888,11.73331,13.86413,12.23372,59.30591,0.00276,51.6519,26.43873,36.89994,45.6121,95.80065,90.29953,69.98141,25.55998,38.09347,90.86467,71.78134
13.22068,10.75266,10.90261,11.66958,11.82523,31.58911,78.15766,4.63209,71.45001,46.6028,9.73912,7.61817,11.50693,7.78265,13.4892,8.67904,9.19353,76.21115,0.00098,65.49323,58.29808,58.51744,22.03305,48.31681,27.65123,84.95786,44.27947,1.30811,34.89317,20.22367
12.02357,16.85419,11.7087,13.03004,13.35281,80.34539,59.65412,18.94348,39.04759,78.45712,9.05527,7.92703,11.51485,8.76606,8.89873,6.9613,6.28031,38.06448,0.00146,41.36359,51.68559,46.83632,89.90734,17.07943,97.52742,51.01056,33.13946,93.00049,69.6373,14.17521
13.8874,5.84747,12.72758,8.2743,14.88897,66.01715,67.97043,95.04929,81.37366,45.5566,12.54786,10.28733,6.29547,10.0357,15.63351,9.82579,5.04047,71.91605,0.00988,54.69618,50.98081,64.10117,10.90609,50.14577,63.40683,4.9326,13.95288,50.54051,20.84041,18.89949
13.36827,10.86443,12.30243,12.804,13.92258,29.61779,21.25782,65.95799,74.94291,85.8359,8.14752,8.52103,12.46607,10.47222,13.74791,8.23175,8.38441,49.1826,0.00217,57.91006,56.32212,55.14232,36.85792,41.59127,44.73706,54.77972,12.82011,9.88492,89.11372,76.58004
14.19632,10.29981,10.71249,13.94605,12.95992,54.2853,85.50821,44.78898,60.83849,68.02001,8.47009,5.19157,11.17392,11.53834,12.10601,5.6837,6.71561,63.91761,0.00053,40.06334,61.95979,39.7578,89.06991,87.3772,69.62553,21.19566,6.43971,38.39449,53.87969,62.13071
7.80372,11.17958,12.1944,9.85515,13.66913,52.21501,78.27563,57.61517,76.41766,51.71589,7.95421,6.22994,9.25698,9.76395,11.6578,5.71355,12.68577,51.87465,0.00068,74.25674,46.6506,50.54022,12.92149,67.60968,37.61247,64.25036,17.72099,11.00302,59.68326,53.87762
10.11992,11.91594,9.09529,7.38968,11.44768,65.33779,20.1241,23.54775,57.84476,13.28897,8.3607,9.34548,7.3858,8.98771,10.23628,11.80415,13.02237,57.62655,0.00418,56.85377,43.83987,61.4003,88.30886,68.97104,48.82305,31.92748,64.47452,22.07665,30.8604,37.09965
12.68112,9.99218,8.5332,5.06684,11.96862,44.24523,65.41272,27.23152,49.41925,6.03886,10.74973,12.83084,12.93044,7.22664,11.33701,11.07542,11.9847,35.01527,0.1217,50.82861,37.81685,38.37838,56.6174,49.25052,37.07768,41.76635,67.12102,12.338,94.36065,0.04713
11.70941,5.56147,12.72928,8.20642,12.66106,51.28561,91.77835,4.22009,80.36135,30.94698,10.17934,12.2583,6.52941,8.93736,12.35044,11.03515,6.10143,60.37695,0.06855,59.53392,59.82036,40.04604,73.69028,59.63573,37.73331,71.29201,87.13101,88.6208,40.61041,3.44445
10.68068,13.47118,11.63701,11.48923,12.59705,33.74906,41.97132,21.82735,32.23822,81.74101,4.786,8.91424,10.87173,8.18255,10.43562,8.2277,8.19908,55.28408,0.00274,62.84201,50.92342,28.05387,24.36628,12.21862,87.66955,29.31203,45.27338,64.34137,86.07063,43.36618
13.2355,13.52444,13.37584,14.59871,12.23457,59.96576,39.59036,31.09889,32.14211,44.15556,7.431,7.72967,11.8049,6.04194,14.33151,11.32022,11.50838,43.00586,0.00126,63.31252,54.58738,63.76258,34.50958,92.63562,46.42997,66.04889,84.71554,14.53891,16.35756,21.58942
8.81685,6.82366,13.12777,12.25296,3.92811,49.23114,62.84347,72.69472,47.69335,67.33372,10.90504,6.74092,4.92492,5.49067,12.03841,13.35163,12.809,57.78496,0.00066,46.68738,46.06439,51.51097,81.07348,71.7238,24.16916,37.02499,64.45372,64.35621,3.79479,56.25463
7.70025,14.01949,5.09308,8.59601,11.22348,70.86053,73.30067,12.33666,69.56941,27.82444,8.10415,11.32542,5.92205,11.87765,9.88421,7.7858,14.14951,29.73591,0.02725,63.36176,55.91753,53.87085,59.19816,22.60902,82.09316,1.7613,30.15974,0.45242,1.6249,8.36777
8.4513,12.32349,6.62787,7.17769,11.41927,78.1186,75.14567,89.77511,80.76747,33.46696,11.10896,9.6013,7.7746,14.34783,12.70975,10.30346,13.79959,53.83296,0.00542,42.54699,58.9811,25.47644,59.66787,24.98889,34.93261,70.14953,55.23921,25.11478,78.25723,54.18366
7.32442,9.69702,9.66232,7.2869,13.4049,39.90742,81.53705,63.90149,63.8703,15.38373,7.76911,6.19742,7.91993,9.07364,9.43268,7.80582,14.15177,55.52332,0.00042,46.88641,44.72006,51.41133,80.33841,73.15756,55.54228,48.74736,23.90155,59.952,50.5161,88.70946
12.495,12.87788,12.85771,11.83759,10.35659,61.93495,92.48936,83.24355,90.41985,95.53349,8.4246,8.47565,12.77318,6.9682,14.00199,9.27521,9.87056,68.51984,0.00189,59.55168,50.73434,22.97764,44.93392,73.84913,47.40909,20.82847,65.36172,0.72116,4.17936,43.44102
10.80152,11.55187,11.77739,6.4609,15.00119,40.72237,12.35119,23.53373,84.94358,50.61524,9.52943,3.98279,7.84288,8.59751,10.29781,8.3816,13.41707,48.16075,0.00067,65.31349,50.88978,45.10013,49.91768,5.03578,0.6389,77.66314,21.64775,76.14938,24.77369,87.66481
5.17176,9.83396,11.74193,11.91181,15.30286,70.34339,54.99967,80.08747,61.06086,20.75982,6.67325,5.36654,11.20653,10.85178,11.61586,8.21521,12.84137,57.43107,0.0004,54.15444,24.42902,56.83159,66.56961,84.32775,12.30643,31.39122,63.28629,81.71418,4.62519,56.75443
7.7473,7.70305,12.72918,6.99947,6.78097,37.68123,29.44769,69.70778,53.40065,61.68232,13.46323,13.75335,11.00656,11.05203,13.55417,15.40967,9.44251,60.74651,0.30553,52.62566,28.86419,56.45048,86.11319,22.69929,71.94929,14.89801,96.4467,4.64912,60.07628,60.73677
12.64722,13.92278,14.32751,10.6579,10.90112,31.18549,7.1381,53.53545,96.75641,51.93947,8.37306,8.79863,16.24679,8.13173,11.58124,7.56535,5.92696,62.14501,0.00265,38.42758,37.42413,17.50783,97.46368,80.11866,81.59356,72.43203,49.83225,55.98248,58.76787,48.84311
11.91134,17.30503,16.147,12.41138,8.33936,46.08469,82.71086,96.07639,7.83895,94.00503,6.71518,9.68808,15.90753,5.36372,12.29186,10.25447,9.46648,61.79369,0.00537,47.21536,55.46181,39.23382,84.90364,51.52559,70.60365,39.4259,4.2679,77.3194,23.41961,55.53808
11.53318,11.15972,10.95606,12.54031,12.00918,49.66107,81.02058,23.35859,21.44239,61.57013,7.47364,7.65308,11.65782,10.234,11.82533,5.98624,8.18319,44.78631,0.00115,74.09364,32.73103,64.02962,73.88419,14.94243,89.00407,88.87505,18.54851,59.89361,48.20209,49.08386
9.28152,13.02113,7.46946,6.65793,13.67651,35.4782,59.12122,79.54066,55.63812,43.76233,12.33666,8.14861,8.44641,13.61128,10.48923,6.90268,9.53764,28.69752,0.00183,59.83515,60.14295,36.04993,96.88599,68.79373,41.31492,92.32063,48.65993,7.60928,45.61517,55.26946
12.63867,9.60487,10.30636,8.17923,11.87872,60.13305,7.24857,6.31042,57.02562,75.96158,11.24103,12.44383,9.46341,5.88523,11.32162,11.44821,11.15393,23.564,0.08232,50.12706,67.42482,30.9776,38.71161,82.54598,79.70159,83.57738,95.0512,93.32781,71.31498,48.20374
12.56645,11.47368,12.76828,13.50097,14.60427,54.1152,34.52402,37.49404,54.43364,93.54321,8.32123,10.04567,11.3969,10.39246,13.93076,10.01587,9.3579,37.69254,0.00768,64.05709,59.23733,68.14679,75.83647,3.53208,71.0538,4.82337,8.71828,48.79774,71.84167,28.49454
9.38433,12.67027,8.18344,7.27963,10.8219,61.11772,47.95436,98.46402,49.05278,70.67028,8.41397,9.45394,9.5154,13.62762,12.62115,7.84001,11.76444,68.17322,0.00466,50.52315,42.67191,48.70483,38.3078,95.48057,20.60664,56.79663,42.39417,24.51403,94.06489,37.13329
12.59141,11.47073,11.90093,11.14939,11.87237,51.70964,38.87703,13.23221,13.50282,28.7377,5.07788,9.04951,12.09198,9.26354,9.6498,7.68895,6.8866,56.56673,0.00318,66.67833,33.27728,48.35174,12.56404,40.04245,72.59645,83.95939,63.16686,65.22965,56.01181,14.79283
13.4871,8.54914,10.59609,6.02689,15.43719,70.91542,69.36798,59.79498,24.4803,13.91274,8.26259,9.32396,9.69475,5.66785,8.76817,9.26517,10.43613,41.45173,0.00411,35.67574,40.22962,41.32329,72.78307,89.33827,41.21518,35.59112,61.38351,37.6076,2.25308,0.41659
9.74427,11.86528,9.86829,7.26965,12.79195,32.86146,69.24331,15.63502,64.62849,33.32638,11.23778,7.85271,8.00277,11.10672,11.19284,9.711,11.96068,58.03707,0.00132,49.08149,50.96503,72.18462,39.60247,61.20889,24.65688,23.55563,11.99147,72.97133,84.02359,25.02661
12.80088,11.58341,12.12283,13.78236,12.14898,47.70792,64.9638,71.57485,75.96997,75.82279,7.68385,6.76374,12.3788,9.28261,12.88812,7.42192,9.17172,42.66354,0.00081,71.08345,71.06129,59.01753,4.63038,78.13339,87.24536,66.85893,69.40967,36.35575,77.26029,4.26788
12.22087,15.07932,9.75281,9.99987,13.03268,22.04901,56.63304,2.60533,16.02236,9.72136,11.91893,15.82054,11.52437,7.50436,7.58518,12.19016,11.31149,41.38119,2.41037,54.95696,40.15961,60.82801,20.63845,26.64537,23.02624,60.70757,63.4567,9.81933,7.74912,32.57668
12.60917,11.6276,9.72131,13.34788,13.89197,31.63846,65.46256,95.1614,38.4382,55.90913,6.3839,6.44302,8.49003,9.14802,11.98865,7.81539,9.12128,54.27158,0.00068,71.04118,48.43781,62.76944,45.77681,20.0925,50.18197,23.86445,50.78098,40.82592,89.21353,26.65649
11.27923,8.24059,11.27518,14.25744,13.23378,44.09313,68.07488,15.04937,18.52731,90.76332,8.05003,8.70553,10.25508,9.77473,12.13036,9.43351,10.67926,42.85063,0.00243,76.0783,9.9911,51.74926,24.76662,39.41738,94.5963,44.47742,45.96428,57.74071,25.4002,61.27942
8.92163,13.13972,7.06982,8.19895,11.20671,39.62667,9.04503,68.95639,68.22202,21.04611,8.6026,6.97714,6.37106,15.84613,13.92116,9.81187,10.64316,62.05403,0.00076,89.04908,33.00775,45.04895,15.70127,0.50626,87.80884,90.62564,71.09294,51.34413,85.97527,87.21424
8.93918,13.58611,13.46041,11.47872,10.98123,42.36788,14.97901,57.45763,88.65215,86.79265,11.79732,13.67912,8.53949,6.62038,10.20023,12.18227,11.77429,20.66853,0.28359,42.93554,30.25666,26.02414,74.48229,83.54835,25.1061,12.96883,93.63443,71.56944,84.43391,18.04075
11.82501,10.49243,14.35445,12.54894,8.73627,40.46337,68.80469,34.46945,22.11753,18.27626,7.39631,8.33989,14.50802,9.9445,13.39347,7.9527,8.99211,33.7405,0.00172,61.9767,27.29497,56.11828,4.73555,92.25294,85.27118,33.01716,44.59074,17.03722,51.61163,6.22865
8.97014,7.36443,13.00207,6.87723,9.78189,41.98884,6.10138,29.48243,45.23086,14.11322,15.09469,9.26535,9.21025,7.72802,13.11569,15.78906,10.62016,34.28413,0.00346,55.68263,50.53594,34.19919,63.18914,48.92815,58.82029,69.1325,97.15199,71.27023,8.13263,28.89689
14.33425,9.62877,10.11504,13.89803,8.48746,56.45156,34.31498,89.11047,97.07215,55.61143,10.43852,9.92218,7.42408,8.56196,11.8584,11.29902,13.2721,57.03483,0.00686,35.37096,45.36624,22.94244,96.73568,11.50756,76.783,49.41158,79.65691,1.76602,94.6176,8.6496
9.42842,13.35965,12.74979,9.26531,10.84376,52.03624,59.60654,20.28429,68.196,13.2787,13.24706,16.25245,11.34188,7.53986,10.4433,12.6941,11.93588,50.48103,3.71237,59.64835,37.94585,29.87632,4.11235,71.51293,1.35065,1.95853,80.01834,74.47852,74.01799,40.6496
14.09421,5.62557,12.68541,12.82031,7.03911,68.79426,12.48677,32.62731,80.54857,29.40052,15.14609,7.38113,9.23636,10.41436,12.51685,9.58863,10.64922,74.07532,0.00072,52.46895,32.48387,52.28238,95.37239,84.2765,79.48384,59.70459,64.86635,51.25081,53.15647,86.79856
11.92598,11.13547,12.86273,8.08598,9.79025,55.20878,20.16495,26.58585,63.09072,29.77565,8.76361,10.88692,14.08263,7.51439,15.18367,8.55096,8.65069,43.63366,0.0176,50.69101,43.66117,60.27379,43.38329,14.86747,20.84306,16.69407,71.20389,5.22993,35.00467,67.07888
12.35374,8.82919,11.56472,13.30922,6.56501,48.04607,37.63172,98.15213,24.62179,69.04106,10.50835,5.70227,7.66638,7.20738,12.18875,11.0994,14.26234,55.05291,0.00076,70.27238,52.40563,48.01759,29.31425,21.27484,30.06522,35.41815,67.93461,99.52136,78.6113,3.08338
11.18638,10.45507,12.27341,10.8808,8.80649,67.75241,98.58969,44.87467,49.5544,37.35844,9.89638,6.64557,7.09615,6.03424,13.43061,12.41209,10.08185,27.37227,0.00072,49.05165,70.69938,31.10378,91.35064,3.07417,48.78771,17.4825,57.85634,40.94326,78.79577,42.63491
3.55874,11.76339,7.25642,11.39395,12.78648,41.92729,76.25384,8.32649,40.70701,48.46226,7.60126,9.02094,9.10769,14.16482,10.09307,6.74635,10.02054,48.71702,0.00311,51.82875,80.20823,33.69439,57.03582,34.23432,64.77143,85.76926,78.93192,51.6017,94.09001,10.0975
13.86216,9.66221,8.80253,7.11072,14.30639,29.19698,43.83033,81.19485,82.42116,83.18144,11.90789,9.01167,9.12117,8.47491,13.17309,9.93935,8.30274,47.9856,0.00278,49.56061,33.19153,34.24448,44.30337,45.25799,84.20198,67.29476,64.85406,55.64189,70.09204,29.05754
7.89278,12.50787,9.32205,7.66115,12.72167,60.55143,24.73468,34.08158,81.05398,91.7743,10.25735,7.93984,8.50343,12.71487,9.23986,10.36269,11.34423,21.86068,0.00127,61.26653,37.05672,49.526,96.11272,16.48421,16.17819,24.6564,69.07768,47.83693,37.64669,68.07043
13.57786,6.39073,11.91064,8.88966,12.58491,46.53075,11.93839,85.19296,15.42055,56.80169,11.54565,9.80487,5.35618,6.25818,12.87104,12.00605,7.01826,79.5837,0.00612,52.89484,42.80475,60.23832,31.03465,5.25761,38.24568,88.63766,68.98835,8.79603,80.88738,7.74756
14.64773,11.05512,14.19062,15.31558,12.22602,45.99871,90.21422,35.23113,47.48194,43.46736,10.44517,11.25102,9.56241,7.24776,10.24741,15.20556,9.79575,38.5851,0.02534,61.72059,64.87958,55.94527,4.51934,2.89044,29.45588,53.75541,61.52377,46.73508,68.04187,40.48425
7.6881,13.36235,6.48209,8.89331,9.87917,43.60916,4.02458,93.19244,67.25638,41.10687,7.84675,10.61955,6.18572,13.85552,11.26077,9.03294,10.66233,50.97978,0.01383,74.36898,48.42226,43.48526,86.59548,35.06695,81.43104,95.33857,2.71475,21.02862,38.18158,5.59376
9.64848,12.85646,6.23191,8.23581,11.42441,31.08294,62.67598,92.79871,13.74242,45.00551,9.23464,10.81518,8.5251,12.49621,13.16021,10.05492,13.69906,33.10418,0.01637,43.24783,34.92143,43.83228,50.66643,5.47264,47.47879,19.39037,16.35124,58.70412,80.23643,42.34913
10.29506,9.9471,11.20405,9.70461,13.06717,33.53424,21.74877,24.64425,28.249,60.85819,9.33573,9.18709,11.77531,8.61758,11.37955,8.22443,7.42431,57.2846,0.00342,41.08523,49.74961,41.37589,15.94117,50.99386,54.24025,95.98707,82.89639,26.00273,17.08114,93.59735
8.40848,11.70447,9.18164,7.74578,12.33719,48.33683,68.74903,14.64075,44.30811,34.75335,8.34802,7.99698,9.15747,11.51374,11.01223,8.70157,11.98304,63.4845,0.00141,64.2119,67.78139,57.03478,85.20745,41.15096,75.70577,37.76738,63.50931,44.46736,64.07825,90.59441
14.15058,10.51719,9.42996,7.98124,12.25034,42.39924,70.49106,16.79523,91.62053,53.96882,11.97474,12.84426,9.01903,6.68559,9.95248,11.91995,8.48357,40.35485,0.12323,57.65013,62.19128,48.75275,10.97224,37.4893,27.93838,64.21831,69.07539,51.8501,91.82954,13.09645
13.55096,11.37318,11.88833,9.85412,13.47807,55.46461,89.862,17.08695,59.55035,22.80349,10.87018,9.05548,12.63938,7.67573,11.80805,13.93742,10.65091,68.00356,0.00349,46.19804,37.40062,29.19241,43.70759,77.71052,70.4887,12.40611,39.07913,95.49619,73.58565,28.88498
11.84885,13.60656,11.291,11.76279,13.38549,56.10678,68.56662,54.35406,7.75063,72.59152,9.05197,8.96337,11.19359,9.27486,10.08874,7.44842,6.83336,61.64852,0.00304,74.6376,44.69524,34.24922,22.84308,89.35326,54.6603,12.26021,58.53865,79.03353,74.73002,60.11765
7.09939,9.44736,9.23252,8.90851,13.16875,42.37822,74.44026,34.35022,56.35058,93.72865,7.1118,8.02508,11.89514,10.53391,12.75036,8.78429,13.27705,50.69765,0.00162,58.74058,53.90915,33.69329,82.86628,1.03189,14.18983,1.29955,0.25896,81.57758,17.2948,75.24087
11.64768,9.89281,11.12786,12.28211,8.61283,55.36266,53.85223,65.08468,2.98955,91.94244,14.63532,4.93692,10.36569,6.6945,12.28796,14.49746,11.43558,35.7652,0.00086,70.13525,51.09504,21.54784,37.73745,21.58225,49.35645,40.22851,91.03907,89.86811,97.67987,2.61239
13.07066,9.69366,10.88651,11.10627,10.91338,17.96942,43.50871,58.5648,70.04666,94.83106,13.94753,13.83764,8.23859,11.53509,12.79129,13.26047,6.8728,56.17888,0.33233,78.22709,36.98281,45.26929,5.82894,40.08953,82.31909,77.40501,72.05155,61.50195,96.70515,5.32239
7.4846,11.06451,9.08458,10.8544,13.55325,21.81776,87.16109,94.78046,45.65514,48.51672,6.23816,6.15258,8.33898,10.8389,13.42581,9.40702,13.10169,61.34803,0.00065,52.40654,56.55607,42.93916,49.06496,78.49414,45.04655,89.29505,97.45292,10.07841,50.68897,22.56451
11.02144,11.60132,10.68796,6.31601,13.30366,56.18647,68.02519,68.59607,86.40476,57.55203,9.68216,7.78683,10.62815,9.71418,10.83523,9.60908,13.3722,37.15486,0.00108,61.04704,52.88359,59.23265,36.48274,45.68065,40.5091,16.09116,29.88168,6.0897,99.31258,44.38314
11.23931,13.05234,9.63358,9.43402,13.47363,39.73968,33.47575,32.89223,94.96164,25.0742,7.02141,7.03525,9.71316,9.81729,14.33576,9.55445,11.03121,55.47721,0.00083,59.30536,44.07918,46.51882,24.50149,23.01299,83.66662,5.8452,99.47873,49.8662,18.54933,8.09765
13.78192,11.797,14.52777,15.03595,13.43261,38.83242,66.38864,63.99328,80.36687,86.35423,11.27978,8.14772,14.74279,8.44462,14.35208,10.49379,9.79294,51.23491,0.00151,59.23942,72.22309,37.13647,51.89404,22.05662,24.19301,28.65633,40.88205,72.07171,16.9353,76.88519
9.08578,14.75397,8.17977,4.96065,9.90176,47.34833,66.7191,48.51797,45.06595,22.65371,12.76758,9.44256,3.66874,14.66494,7.27642,11.33548,11.74149,51.57875,0.00455,47.2903,48.92886,59.44947,63.24615,3.8365,90.01892,15.81826,72.83183,47.005,91.69381,63.56694
15.58076,12.81774,14.03378,12.90845,12.81228,43.32265,37.87953,79.5656,61.83248,99.7111,11.73379,6.49822,10.3168,7.07096,11.51426,11.64669,10.07815,49.5692,0.00064,63.50787,39.997,36.79942,14.28948,40.8703,25.40148,22.51665,18.8245,24.33,60.69953,70.51757
11.95606,10.85987,11.77169,9.84873,11.39733,25.60483,80.93051,62.46635,1.40789,60.28098,12.2548,14.68325,8.22598,9.27058,11.84528,11.41748,6.91506,32.43243,0.77338,43.45117,48.85405,63.64593,28.58816,24.45693,72.76081,75.97023,4.60404,38.33413,24.93823,32.73507
9.64171,12.26133,8.71188,5.34447,10.14016,45.6514,39.51633,53.31523,58.52867,19.84149,8.02655,9.42801,8.61255,11.53209,11.52695,4.00424,14.59673,52.89899,0.00441,69.48388,44.04017,42.69479,74.80372,93.11529,6.65069,76.69865,79.27926,56.89057,96.77269,27.88107
9.55026,9.28883,13.23443,11.49306,10.99791,62.01634,78.38373,64.36227,31.44061,58.38238,12.23271,13.72472,7.60313,11.44882,10.20619,14.22641,7.8861,43.09367,0.29681,76.38231,34.24514,52.33454,38.90245,39.13729,29.46462,42.73753,77.29441,86.30985,56.97706,94.66914
12.78586,16.35542,12.32215,14.58204,13.52729,39.05607,13.20655,20.57898,46.2168,76.55066,9.19438,6.88065,10.84084,8.10053,10.2072,8.6022,7.94211,56.86679,0.00073,62.24391,44.66251,43.7018,84.42884,12.92368,59.11575,83.28468,90.67686,50.11546,35.94123,80.89422
8.71712,7.19267,10.85982,7.06622,10.4238,65.8826,28.86607,92.85778,78.23125,68.52394,9.69554,9.82339,9.59951,6.4642,9.15623,13.41326,11.77973,39.49807,0.00667,60.75305,48.63307,50.9526,95.91604,40.18877,46.30297,60.0761,92.12158,55.84064,70.00539,7.84112
13.27809,11.42837,14.506,15.05478,14.36806,60.22465,4.24095,93.04172,67.9459,1.70287,10.02363,7.56187,14.89404,5.12364,15.71333,12.91835,11.67245,65.90315,0.00113,54.8497,40.64086,72.01188,21.80292,31.0275,10.30777,15.14034,78.69514,14.46784,14.85553,14.88191
11.35182,4.19115,15.33282,10.14193,9.91069,48.72478,96.23174,6.33921,59.2013,40.56346,14.31635,11.94801,4.48239,11.49752,15.08327,14.87836,3.60576,35.79916,0.05056,34.78918,48.18058,62.17473,62.71475,12.33929,26.74662,51.81922,74.02037,89.93666,89.41378,91.54855
12.53886,9.30003,15.38512,6.22353,8.93068,21.63097,30.467,4.47483,25.18826,55.28739,14.27198,11.91015,10.85499,8.85721,13.08833,14.87357,9.13561,50.0148,0.0488,29.33486,50.20026,41.3257,16.75565,18.84214,98.9326,77.98123,56.73787,52.35517,84.75422,55.56108
11.53176,7.43125,14.12117,5.69839,12.93953,54.3963,71.71174,21.8005,55.66396,96.68053,11.40398,11.0805,10.81862,7.43639,9.09994,12.77741,9.90959,48.39557,0.02152,50.68353,50.04424,46.34394,23.52314,63.55576,57.78087,2.83681,37.91562,81.59201,31.59809,85.16478
